From,To,Distance
NNGX,QJVF,1326
NNGX,QKJA,2246
NNGX,QSEU,900
NNGX,QYZH,1964
NNGX,RDRD,642
NNGX,RKMF,2063
NNGX,RZQH,2254
NNGX,SBDW,407
NNGX,SCEY,2216
NNGX,SEA1,3736
NNGX,SGBP,1119
NNGX,SHYQ,291
NNGX,SMYU,5964
NNGX,STRL,3712
NNGX,SXHT,968
NNGX,TDHV,1547
NNGX,THWA,175
NNGX,TKXA,2299
NNGX,TMKH,572
NNGX,TYFR,3176
NNGX,UGZX,5529
NNGX,UHGN,1453
NNGX,UHHZ,836
NNGX,ULLT,1471
NNGX,UMXB,2954
NNGX,VDYD,891
NNGX,VGHV,5975
NNGX,VKAG,533
NNGX,VLSB,673
NNGX,VRJT,3810
NNGX,VSMR,8189
NNGX,VWLB,3032
NNGX,VYHK,3130
NNGX,WEAS,721
NNGX,WSVC,3600
NNGX,WWYK,1300
NNGX,XBGX,2973
NNGX,XDAT,2318
NNGX,XLWU,1019
NNGX,XQDT,2806
NNGX,XUMU,2347
NNGX,YAQF,850
NNGX,YTPM,69
NNGX,YWHG,1052
NNGX,ZAWN,228
NNGX,ZFKN,2897
NNGX,ZHTV,611
NNGX,ZJXD,556
NNGX,ZNRE,5858
NNGX,ZRCE,2139
NRCH,AEDY,2566
NRCH,AGGN,1596
NRCH,AJJY,6789
NRCH,AJXF,629
NRCH,AQLM,1099
NRCH,ASHE,3187
NRCH,ATXK,5317
NRCH,AVXV,4500
NRCH,AWUB,1465
NRCH,BAEY,2359
NRCH,BBJM,1050
NRCH,BJHZ,1709
NRCH,BPWZ,1982
NRCH,BQWK,3403
NRCH,BRKR,1177
NRCH,BWKR,1189
NRCH,BXUR,631
NRCH,CTGC,878
NRCH,CWKW,4458
NRCH,CYWF,1071
NRCH,CZQZ,1768
NRCH,DDPF,1596
NRCH,DESR,2376
NRCH,DKFX,1011
NRCH,DNNL,830
NRCH,DPNB,909
NRCH,DVLK,7074
NRCH,DYCS,688
NRCH,ETZB,2379
NRCH,EYBD,7099
NRCH,FAXN,2932
NRCH,FBNV,2153
NRCH,FGDC,7691
NRCH,FGWB,1089
NRCH,FJXT,576
NRCH,FNWZ,1703
NRCH,FTEP,1306
NRCH,FTEV,1322
NRCH,FTFA,1314
NRCH,FTZH,3563
NRCH,FUQN,3507
NRCH,FUZD,2381
NRCH,FXSB,2815
NRCH,GAMH,1475
NRCH,GHLN,1625
NRCH,GJKZ,2002
NRCH,GKVB,2526
NRCH,GUQE,1308
NRCH,GYRZ,2926
NRCH,HNTK,3513
NRCH,HPBF,3445
NRCH,HTUX,885
NRCH,HUUA,2335
NRCH,JEAH,3542
NRCH,JFSD,1198
NRCH,JREZ,390
NRCH,KJGW,2431
NRCH,KNMD,4494
NRCH,KRSM,1917
NRCH,KWRD,1935
NRCH,KYJL,1419
NRCH,KZTV,4494
NRCH,LEXG,1085
NRCH,LSGE,1191
NRCH,LXEZ,6352
NRCH,LYAX,4482
NRCH,MAHG,1393
NRCH,MBPB,1777
NRCH,MEPJ,5822
NRCH,MHMV,1878
NRCH,MQNA,1846
NRCH,MSET,2592
NRCH,MSQB,1104
NRCH,MUHJ,703
NRCH,MYXZ,1178
NRCH,NKAK,1311
NRCH,NNGX,306
NRCH,NRCH,1
NRCH,NUEX,2166
NRCH,NVZR,1338
NRCH,NWXN,3548
NRCH,NZAS,1751
NRCH,OPA1,3480
NRCH,PCZP,2354
NRCH,PJVY,634
NRCH,PNQS,1219
NRCH,PQWY,2197
NRCH,PRQE,1415
NRCH,PSXE,986
NRCH,PTFL,509
NRCH,QFQE,2590
NRCH,QJKL,1066
NRCH,QJVF,1352
NRCH,QKJA,2384
NRCH,QSEU,1193
NRCH,QYZH,2028
NRCH,RDRD,943
NRCH,RKMF,2185
NRCH,RZQH,2393
NRCH,SBDW,709
NRCH,SCEY,2346
NRCH,SEA1,3516
NRCH,SGBP,1257
NRCH,SHYQ,561
NRCH,SMYU,5727
NRCH,STRL,3473
NRCH,SXHT,1273
NRCH,TDHV,1681
NRCH,THWA,272
NRCH,TKXA,2423
NRCH,TMKH,868
NRCH,TYFR,2909
NRCH,UGZX,5260
NRCH,UHGN,1679
NRCH,UHHZ,1121
NRCH,ULLT,1724
NRCH,UMXB,2761
NRCH,VDYD,1090
NRCH,VGHV,5689
NRCH,VKAG,832
NRCH,VLSB,967
NRCH,VRJT,3571
NRCH,VSMR,7895
NRCH,VWLB,2759
NRCH,VYHK,2863
NRCH,WEAS,949
NRCH,WSVC,3381
NRCH,WWYK,1495
NRCH,XBGX,2755
NRCH,XDAT,2405
NRCH,XLWU,1306
NRCH,XQDT,2539
NRCH,XUMU,2462
NRCH,YAQF,960
NRCH,YTPM,349
NRCH,YWHG,1230
NRCH,ZAWN,514
NRCH,ZFKN,2628
NRCH,ZHTV,825
NRCH,ZJXD,669
NRCH,ZNRE,5657
NRCH,ZRCE,2287
NUEX,AEDY,4571
NUEX,AGGN,657
NUEX,AJJY,5582
NUEX,AJXF,1745
NUEX,AQLM,1398
NUEX,ASHE,5200
NUEX,ATXK,7115
NUEX,AVXV,2527
NUEX,AWUB,946
NUEX,BAEY,553
NUEX,BBJM,1594
NUEX,BJHZ,778
NUEX,BPWZ,321
NUEX,BQWK,5536
NUEX,BRKR,1283
NUEX,BWKR,1118
NUEX,BXUR,1738
NUEX,CTGC,1325
NUEX,CWKW,6480
NUEX,CYWF,1237
NUEX,CZQZ,455
NUEX,DDPF,754
NUEX,DESR,463
NUEX,DKFX,1624
NUEX,DNNL,1761
NUEX,DPNB,1266
NUEX,DVLK,6615
NUEX,DYCS,1525
NUEX,ETZB,252
NUEX,EYBD,6643
NUEX,FAXN,4923
NUEX,FBNV,112
NUEX,FGDC,9228
NUEX,FGWB,1392
NUEX,FJXT,1810
NUEX,FNWZ,636
NUEX,FTEP,1327
NUEX,FTEV,1322
NUEX,FTFA,1330
NUEX,FTZH,5706
NUEX,FUQN,5629
NUEX,FUZD,268
NUEX,FXSB,2205
NUEX,GAMH,1015
NUEX,GHLN,580
NUEX,GJKZ,879
NUEX,GKVB,4549
NUEX,GUQE,873
NUEX,GYRZ,4915
NUEX,HNTK,5644
NUEX,HPBF,5576
NUEX,HTUX,1283
NUEX,HUUA,257
NUEX,JEAH,5668
NUEX,JFSD,1100
NUEX,JREZ,1824
NUEX,KJGW,537
NUEX,KNMD,2519
NUEX,KRSM,456
NUEX,KWRD,319
NUEX,KYJL,1737
NUEX,KZTV,2519
NUEX,LEXG,1579
NUEX,LSGE,1577
NUEX,LXEZ,5859
NUEX,LYAX,2508
NUEX,MAHG,1210
NUEX,MBPB,751
NUEX,MEPJ,5454
NUEX,MHMV,301
NUEX,MQNA,4006
NUEX,MSET,4592
NUEX,MSQB,1113
NUEX,MUHJ,1773
NUEX,MYXZ,1383
NUEX,NKAK,1010
NUEX,NNGX,2015
NUEX,NRCH,2166
NUEX,NUEX,1
NUEX,NVZR,1577
NUEX,NWXN,5679
NUEX,NZAS,841
NUEX,OPA1,5610
NUEX,PCZP,245
NUEX,PJVY,1693
NUEX,PNQS,1313
NUEX,PQWY,937
NUEX,PRQE,779
NUEX,PSXE,1408
NUEX,PTFL,1850
NUEX,QFQE,4592
NUEX,QJKL,1120
NUEX,QJVF,1022
NUEX,QKJA,243
NUEX,QSEU,1490
NUEX,QYZH,594
NUEX,RDRD,1671
NUEX,RKMF,208
NUEX,RZQH,249
NUEX,SBDW,1777
NUEX,SCEY,245
NUEX,SEA1,5641
NUEX,SGBP,909
NUEX,SHYQ,1751
NUEX,SMYU,5443
NUEX,STRL,5560
NUEX,SXHT,1666
NUEX,TDHV,489
NUEX,THWA,1917
NUEX,TKXA,339
NUEX,TMKH,1655
NUEX,TYFR,4912
NUEX,UGZX,7138
NUEX,UHGN,755
NUEX,UHHZ,1449
NUEX,ULLT,2666
NUEX,UMXB,4922
NUEX,VDYD,1136
NUEX,VGHV,7363
NUEX,VKAG,1705
NUEX,VLSB,1592
NUEX,VRJT,5653
NUEX,VSMR,7892
NUEX,VWLB,4738
NUEX,VYHK,4864
NUEX,WEAS,1326
NUEX,WSVC,5509
NUEX,WWYK,752
NUEX,XBGX,4895
NUEX,XDAT,545
NUEX,XLWU,1384
NUEX,XQDT,4556
NUEX,XUMU,415
NUEX,YAQF,1208
NUEX,YTPM,1947
NUEX,YWHG,966
NUEX,ZAWN,1825
NUEX,ZFKN,4629
NUEX,ZHTV,1414
NUEX,ZJXD,1497
NUEX,ZNRE,5041
NUEX,ZRCE,124
NVZR,AEDY,3842
NVZR,AGGN,952
NVZR,AJJY,7110
NVZR,AJXF,716
NVZR,AQLM,360
NVZR,ASHE,4438
NVZR,ATXK,6602
NVZR,AVXV,4090
NVZR,AWUB,643
NVZR,BAEY,2050
NVZR,BBJM,293
NVZR,BJHZ,809
NVZR,BPWZ,1266
NVZR,BQWK,4518
NVZR,BRKR,406
NVZR,BWKR,616
NVZR,BXUR,714
NVZR,CTGC,788
NVZR,CWKW,5662
NVZR,CYWF,586
NVZR,CZQZ,1139
NVZR,DDPF,829
NVZR,DESR,1998
NVZR,DKFX,329
NVZR,DNNL,512
NVZR,DPNB,888
NVZR,DVLK,7918
NVZR,DYCS,814
NVZR,ETZB,1828
NVZR,EYBD,7946
NVZR,FAXN,4203
NVZR,FBNV,1497
NVZR,FGDC,8938
NVZR,FGWB,378
NVZR,FJXT,763
NVZR,FNWZ,942
NVZR,FTEP,269
NVZR,FTEV,268
NVZR,FTFA,263
NVZR,FTZH,4647
NVZR,FUQN,4637
NVZR,FUZD,1846
NVZR,FXSB,3312
NVZR,GAMH,565
NVZR,GHLN,1359
NVZR,GJKZ,2025
NVZR,GKVB,3793
NVZR,GUQE,936
NVZR,GYRZ,4199
NVZR,HNTK,4627
NVZR,HPBF,4560
NVZR,HTUX,943
NVZR,HUUA,1831
NVZR,JEAH,4662
NVZR,JFSD,1393
NVZR,JREZ,985
NVZR,KJGW,2073
NVZR,KNMD,4082
NVZR,KRSM,1653
NVZR,KWRD,1259
NVZR,KYJL,182
NVZR,KZTV,4082
NVZR,LEXG,259
NVZR,LSGE,150
NVZR,LXEZ,7137
NVZR,LYAX,4071
NVZR,MAHG,370
NVZR,MBPB,853
NVZR,MEPJ,6649
NVZR,MHMV,1306
NVZR,MQNA,2822
NVZR,MSET,3869
NVZR,MSQB,763
NVZR,MUHJ,635
NVZR,MYXZ,298
NVZR,NKAK,651
NVZR,NNGX,1037
NVZR,NRCH,1338
NVZR,NUEX,1577
NVZR,NVZR,1
NVZR,NWXN,4660
NVZR,NZAS,1787
NVZR,OPA1,4598
NVZR,PCZP,1823
NVZR,PJVY,729
NVZR,PNQS,337
NVZR,PQWY,2199
NVZR,PRQE,947
NVZR,PSXE,483
NVZR,PTFL,829
NVZR,QFQE,3867
NVZR,QJKL,1144
NVZR,QJVF,1514
NVZR,QKJA,1815
NVZR,QSEU,190
NVZR,QYZH,1856
NVZR,RDRD,396
NVZR,RKMF,1725
NVZR,RZQH,1819
NVZR,SBDW,630
NVZR,SCEY,1822
NVZR,SEA1,4639
NVZR,SGBP,1034
NVZR,SHYQ,793
NVZR,SMYU,6593
NVZR,STRL,4654
NVZR,SXHT,104
NVZR,TDHV,1290
NVZR,THWA,1098
NVZR,TKXA,1916
NVZR,TMKH,474
NVZR,TYFR,4176
NVZR,UGZX,6518
NVZR,UHGN,825
NVZR,UHHZ,292
NVZR,ULLT,1095
NVZR,UMXB,3816
NVZR,VDYD,739
NVZR,VGHV,6996
NVZR,VKAG,506
NVZR,VLSB,382
NVZR,VRJT,4752
NVZR,VSMR,9035
NVZR,VWLB,4042
NVZR,VYHK,4132
NVZR,WEAS,640
NVZR,WSVC,4504
NVZR,WWYK,885
NVZR,XBGX,3884
NVZR,XDAT,2067
NVZR,XLWU,209
NVZR,XQDT,3809
NVZR,XUMU,1989
NVZR,YAQF,1035
NVZR,YTPM,990
NVZR,YWHG,855
NVZR,ZAWN,826
NVZR,ZFKN,3904
NVZR,ZHTV,722
NVZR,ZJXD,997
NVZR,ZNRE,6337
NVZR,ZRCE,1687
NWXN,AEDY,1233
NWXN,AGGN,5144
NWXN,AJJY,6989
NWXN,AJXF,4096
NWXN,AQLM,4567
NWXN,ASHE,768
NWXN,ATXK,2129
NWXN,AVXV,7487
NWXN,AWUB,4995
NWXN,BAEY,5722
NWXN,BBJM,4439
NWXN,BJHZ,5243
NWXN,BPWZ,5527
NWXN,BQWK,145
NWXN,BRKR,4668
NWXN,BWKR,4725
NWXN,BXUR,4102
NWXN,CTGC,4426
NWXN,CWKW,1064
NWXN,CYWF,4602
NWXN,CZQZ,5311
NWXN,DDPF,5140
NWXN,DESR,5778
NWXN,DKFX,4397
NWXN,DNNL,4201
NWXN,DPNB,4454
NWXN,DVLK,5878
NWXN,DYCS,4232
NWXN,ETZB,5861
NWXN,EYBD,5879
NWXN,FAXN,995
NWXN,FBNV,5683
NWXN,FGDC,4284
NWXN,FGWB,4562
NWXN,FJXT,4029
NWXN,FNWZ,5250
NWXN,FTEP,4751
NWXN,FTEV,4765
NWXN,FTFA,4757
NWXN,FTZH,116
NWXN,FUQN,83
NWXN,FUZD,5857
NWXN,FXSB,5071
NWXN,GAMH,4988
NWXN,GHLN,5105
NWXN,GJKZ,5225
NWXN,GKVB,1224
NWXN,GUQE,4851
NWXN,GYRZ,1005
NWXN,HNTK,35
NWXN,HPBF,103
NWXN,HTUX,4424
NWXN,HUUA,5804
NWXN,JEAH,36
NWXN,JFSD,4601
NWXN,JREZ,3926
NWXN,KJGW,5812
NWXN,KNMD,7485
NWXN,KRSM,5342
NWXN,KWRD,5477
NWXN,KYJL,4634
NWXN,KZTV,7485
NWXN,LEXG,4472
NWXN,LSGE,4549
NWXN,LXEZ,5765
NWXN,LYAX,7475
NWXN,MAHG,4864
NWXN,MBPB,5310
NWXN,MEPJ,5455
NWXN,MHMV,5408
NWXN,MQNA,1844
NWXN,MSET,1223
NWXN,MSQB,4652
NWXN,MUHJ,4120
NWXN,MYXZ,4631
NWXN,NKAK,4850
NWXN,NNGX,3765
NWXN,NRCH,3548
NWXN,NUEX,5679
NWXN,NVZR,4660
NWXN,NWXN,1
NWXN,NZAS,5049
NWXN,OPA1,70
NWXN,PCZP,5832
NWXN,PJVY,4128
NWXN,PNQS,4689
NWXN,PQWY,5373
NWXN,PRQE,4959
NWXN,PSXE,4482
NWXN,PTFL,3970
NWXN,QFQE,1221
NWXN,QJKL,4560
NWXN,QJVF,4713
NWXN,QKJA,5873
NWXN,QSEU,4594
NWXN,QYZH,5380
NWXN,RDRD,4325
NWXN,RKMF,5653
NWXN,RZQH,5883
NWXN,SBDW,4121
NWXN,SCEY,5821
NWXN,SEA1,56
NWXN,SGBP,4785
NWXN,SHYQ,4056
NWXN,SMYU,5310
NWXN,STRL,317
NWXN,SXHT,4561
NWXN,TDHV,5190
NWXN,THWA,3815
NWXN,TKXA,5882
NWXN,TMKH,4287
NWXN,TYFR,974
NWXN,UGZX,1968
NWXN,UHGN,5217
NWXN,UHHZ,4561
NWXN,ULLT,4136
NWXN,UMXB,851
NWXN,VDYD,4637
NWXN,VGHV,2576
NWXN,VKAG,4236
NWXN,VLSB,4385
NWXN,VRJT,328
NWXN,VSMR,5539
NWXN,VWLB,1150
NWXN,VYHK,1012
NWXN,WEAS,4483
NWXN,WSVC,170
NWXN,WWYK,5043
NWXN,XBGX,793
NWXN,XDAT,5777
NWXN,XLWU,4728
NWXN,XQDT,1228
NWXN,XUMU,5901
NWXN,YAQF,4482
NWXN,YTPM,3832
NWXN,YWHG,4777
NWXN,ZAWN,3988
NWXN,ZFKN,1193
NWXN,ZHTV,4366
NWXN,ZJXD,4209
NWXN,ZNRE,5787
NWXN,ZRCE,5795
NZAS,AEDY,3872
NZAS,AGGN,940
NZAS,AJJY,5364
NZAS,AJXF,1582
NZAS,AQLM,1470
NZAS,ASHE,4487
NZAS,ATXK,6297
NZAS,AVXV,2751
NZAS,AWUB,1205
NZAS,BAEY,673
NZAS,BBJM,1655
NZAS,BJHZ,1213
NZAS,BPWZ,965
NZAS,BQWK,4911
NZAS,BRKR,1388
NZAS,BWKR,1174
NZAS,BXUR,1575
NZAS,CTGC,1154
NZAS,CWKW,5743
NZAS,CYWF,1236
NZAS,CZQZ,864
NZAS,DDPF,1085
NZAS,DESR,736
NZAS,DKFX,1664
NZAS,DNNL,1712
NZAS,DPNB,1046
NZAS,DVLK,6152
NZAS,DYCS,1306
NZAS,ETZB,897
NZAS,EYBD,6181
NZAS,FAXN,4206
NZAS,FBNV,921
NZAS,FGDC,8405
NZAS,FGWB,1455
NZAS,FJXT,1630
NZAS,FNWZ,1044
NZAS,FTEP,1523
NZAS,FTEV,1527
NZAS,FTFA,1530
NZAS,FTZH,5094
NZAS,FUQN,4989
NZAS,FUZD,882
NZAS,FXSB,1557
NZAS,GAMH,1296
NZAS,GHLN,470
NZAS,GJKZ,263
NZAS,GKVB,3860
NZAS,GUQE,851
NZAS,GYRZ,4197
NZAS,HNTK,5015
NZAS,HPBF,4949
NZAS,HTUX,1022
NZAS,HUUA,824
NZAS,JEAH,5033
NZAS,JFSD,559
NZAS,JREZ,1524
NZAS,KJGW,764
NZAS,KNMD,2745
NZAS,KRSM,385
NZAS,KWRD,910
NZAS,KYJL,1969
NZAS,KZTV,2745
NZAS,LEXG,1658
NZAS,LSGE,1712
NZAS,LXEZ,5372
NZAS,LYAX,2733
NZAS,MAHG,1453
NZAS,MBPB,1236
NZAS,MEPJ,4909
NZAS,MHMV,776
NZAS,MQNA,3555
NZAS,MSET,3890
NZAS,MSQB,1052
NZAS,MUHJ,1657
NZAS,MYXZ,1503
NZAS,NKAK,1142
NZAS,NNGX,1723
NZAS,NRCH,1751
NZAS,NUEX,841
NZAS,NVZR,1787
NZAS,NWXN,5049
NZAS,NZAS,1
NZAS,OPA1,4979
NZAS,PCZP,863
NZAS,PJVY,1519
NZAS,PNQS,1452
NZAS,PQWY,462
NZAS,PRQE,855
NZAS,PSXE,1401
NZAS,PTFL,1639
NZAS,QFQE,3890
NZAS,QJKL,765
NZAS,QJVF,401
NZAS,QKJA,920
NZAS,QSEU,1626
NZAS,QYZH,334
NZAS,RDRD,1677
NZAS,RKMF,698
NZAS,RZQH,931
NZAS,SBDW,1665
NZAS,SCEY,851
NZAS,SEA1,5005
NZAS,SGBP,761
NZAS,SHYQ,1546
NZAS,SMYU,4871
NZAS,STRL,4886
NZAS,SXHT,1838
NZAS,TDHV,595
NZAS,THWA,1572
NZAS,TKXA,880
NZAS,TMKH,1618
NZAS,TYFR,4202
NZAS,UGZX,6336
NZAS,UHGN,1163
NZAS,UHHZ,1541
NZAS,ULLT,2834
NZAS,UMXB,4370
NZAS,VDYD,1079
NZAS,VGHV,6528
NZAS,VKAG,1653
NZAS,VLSB,1606
NZAS,VRJT,4973
NZAS,VSMR,7363
NZAS,VWLB,4021
NZAS,VYHK,4154
NZAS,WEAS,1249
NZAS,WSVC,4880
NZAS,WWYK,954
NZAS,XBGX,4295
NZAS,XDAT,729
NZAS,XLWU,1581
NZAS,XQDT,3863
NZAS,XUMU,876
NZAS,YAQF,904
NZAS,YTPM,1665
NZAS,YWHG,935
NZAS,ZAWN,1612
NZAS,ZFKN,3925
NZAS,ZHTV,1263
NZAS,ZJXD,1173
NZAS,ZNRE,4562
NZAS,ZRCE,905
OPA1,AEDY,1166
OPA1,AGGN,5076
OPA1,AJJY,6985
OPA1,AJXF,4030
OPA1,AQLM,4502
OPA1,ASHE,719
OPA1,ATXK,2172
OPA1,AVXV,7422
OPA1,AWUB,4928
OPA1,BAEY,5652
OPA1,BBJM,4376
OPA1,BJHZ,5176
OPA1,BPWZ,5459
OPA1,BQWK,81
OPA1,BRKR,4603
OPA1,BWKR,4658
OPA1,BXUR,4036
OPA1,CTGC,4358
OPA1,CWKW,1112
OPA1,CYWF,4535
OPA1,CZQZ,5243
OPA1,DDPF,5073
OPA1,DESR,5708
OPA1,DKFX,4333
OPA1,DNNL,4137
OPA1,DPNB,4386
OPA1,DVLK,5894
OPA1,DYCS,4165
OPA1,ETZB,5791
OPA1,EYBD,5895
OPA1,FAXN,936
OPA1,FBNV,5614
OPA1,FGDC,4344
OPA1,FGWB,4497
OPA1,FJXT,3963
OPA1,FNWZ,5183
OPA1,FTEP,4687
OPA1,FTEV,4701
OPA1,FTFA,4692
OPA1,FTZH,156
OPA1,FUQN,60
OPA1,FUZD,5787
OPA1,FXSB,5009
OPA1,GAMH,4923
OPA1,GHLN,5036
OPA1,GJKZ,5155
OPA1,GKVB,1157
OPA1,GUQE,4783
OPA1,GYRZ,947
OPA1,HNTK,37
OPA1,HPBF,39
OPA1,HTUX,4356
OPA1,HUUA,5734
OPA1,JEAH,64
OPA1,JFSD,4531
OPA1,JREZ,3858
OPA1,KJGW,5742
OPA1,KNMD,7420
OPA1,KRSM,5272
OPA1,KWRD,5408
OPA1,KYJL,4574
OPA1,KZTV,7420
OPA1,LEXG,4409
OPA1,LSGE,4486
OPA1,LXEZ,5765
OPA1,LYAX,7410
OPA1,MAHG,4799
OPA1,MBPB,5244
OPA1,MEPJ,5447
OPA1,MHMV,5339
OPA1,MQNA,1785
OPA1,MSET,1157
OPA1,MSQB,4584
OPA1,MUHJ,4055
OPA1,MYXZ,4567
OPA1,NKAK,4783
OPA1,NNGX,3699
OPA1,NRCH,3480
OPA1,NUEX,5610
OPA1,NVZR,4598
OPA1,NWXN,70
OPA1,NZAS,4979
OPA1,OPA1,1
OPA1,PCZP,5762
OPA1,PJVY,4062
OPA1,PNQS,4624
OPA1,PQWY,5303
OPA1,PRQE,4891
OPA1,PSXE,4416
OPA1,PTFL,3904
OPA1,QFQE,1155
OPA1,QJKL,4491
OPA1,QJVF,4643
OPA1,QKJA,5803
OPA1,QSEU,4531
OPA1,QYZH,5310
OPA1,RDRD,4262
OPA1,RKMF,5584
OPA1,RZQH,5813
OPA1,SBDW,4056
OPA1,SCEY,5751
OPA1,SEA1,45
OPA1,SGBP,4716
OPA1,SHYQ,3990
OPA1,SMYU,5301
OPA1,STRL,289
OPA1,SXHT,4500
OPA1,TDHV,5121
OPA1,THWA,3748
OPA1,TKXA,5812
OPA1,TMKH,4223
OPA1,TYFR,914
OPA1,UGZX,2016
OPA1,UHGN,5151
OPA1,UHHZ,4496
OPA1,ULLT,4086
OPA1,UMXB,794
OPA1,VDYD,4570
OPA1,VGHV,2618
OPA1,VKAG,4172
OPA1,VLSB,4320
OPA1,VRJT,320
OPA1,VSMR,5578
OPA1,VWLB,1088
OPA1,VYHK,951
OPA1,WEAS,4416
OPA1,WSVC,100
OPA1,WWYK,4975
OPA1,XBGX,726
OPA1,XDAT,5707
OPA1,XLWU,4664
OPA1,XQDT,1160
OPA1,XUMU,5831
OPA1,YAQF,4413
OPA1,YTPM,3766
OPA1,YWHG,4709
OPA1,ZAWN,3922
OPA1,ZFKN,1127
OPA1,ZHTV,4298
OPA1,ZJXD,4140
OPA1,ZNRE,5770
OPA1,ZRCE,5725
PCZP,AEDY,4694
PCZP,AGGN,896
PCZP,AJJY,5342
PCZP,AJXF,1966
PCZP,AQLM,1637
PCZP,ASHE,5318
PCZP,ATXK,7158
PCZP,AVXV,2286
PCZP,AWUB,1190
PCZP,BAEY,374
PCZP,BBJM,1834
PCZP,BJHZ,1022
PCZP,BPWZ,563
PCZP,BQWK,5690
PCZP,BRKR,1523
PCZP,BWKR,1351
PCZP,BXUR,1959
PCZP,CTGC,1537
PCZP,CWKW,6588
PCZP,CYWF,1467
PCZP,CZQZ,695
PCZP,DDPF,998
PCZP,DESR,265
PCZP,DKFX,1862
PCZP,DNNL,1994
PCZP,DPNB,1469
PCZP,DVLK,6399
PCZP,DYCS,1735
PCZP,ETZB,34
PCZP,EYBD,6427
PCZP,FAXN,5038
PCZP,FBNV,338
PCZP,FGDC,9142
PCZP,FGWB,1630
PCZP,FJXT,2030
PCZP,FNWZ,881
PCZP,FTEP,1571
PCZP,FTEV,1567
PCZP,FTFA,1574
PCZP,FTZH,5865
PCZP,FUQN,5778
PCZP,FUZD,27
PCZP,FXSB,2070
PCZP,GAMH,1260
PCZP,GHLN,734
PCZP,GJKZ,825
PCZP,GKVB,4676
PCZP,GUQE,1087
PCZP,GYRZ,5030
PCZP,HNTK,5797
PCZP,HPBF,5730
PCZP,HTUX,1480
PCZP,HUUA,43
PCZP,JEAH,5819
PCZP,JFSD,1231
PCZP,JREZ,2028
PCZP,KJGW,328
PCZP,KNMD,2279
PCZP,KRSM,502
PCZP,KWRD,564
PCZP,KYJL,1982
PCZP,KZTV,2279
PCZP,LEXG,1819
PCZP,LSGE,1820
PCZP,LXEZ,5651
PCZP,LYAX,2267
PCZP,MAHG,1455
PCZP,MBPB,993
PCZP,MEPJ,5261
PCZP,MHMV,533
PCZP,MQNA,4200
PCZP,MSET,4714
PCZP,MSQB,1333
PCZP,MUHJ,2000
PCZP,MYXZ,1624
PCZP,NKAK,1247
PCZP,NNGX,2223
PCZP,NRCH,2354
PCZP,NUEX,245
PCZP,NVZR,1823
PCZP,NWXN,5832
PCZP,NZAS,863
PCZP,OPA1,5762
PCZP,PCZP,1
PCZP,PJVY,1912
PCZP,PNQS,1555
PCZP,PQWY,831
PCZP,PRQE,1001
PCZP,PSXE,1641
PCZP,PTFL,2067
PCZP,QFQE,4713
PCZP,QJKL,1293
PCZP,QJVF,1128
PCZP,QKJA,61
PCZP,QSEU,1733
PCZP,QYZH,554
PCZP,RDRD,1908
PCZP,RKMF,179
PCZP,RZQH,71
PCZP,SBDW,2005
PCZP,SCEY,13
PCZP,SEA1,5792
PCZP,SGBP,1105
PCZP,SHYQ,1967
PCZP,SMYU,5256
PCZP,STRL,5696
PCZP,SXHT,1910
PCZP,TDHV,676
PCZP,THWA,2115
PCZP,TKXA,94
PCZP,TMKH,1888
PCZP,TYFR,5031
PCZP,UGZX,7199
PCZP,UHGN,1000
PCZP,UHHZ,1690
PCZP,ULLT,2911
PCZP,UMXB,5096
PCZP,VDYD,1357
PCZP,VGHV,7374
PCZP,VKAG,1938
PCZP,VLSB,1829
PCZP,VRJT,5787
PCZP,VSMR,7682
PCZP,VWLB,4853
PCZP,VYHK,4983
PCZP,WEAS,1550
PCZP,WSVC,5662
PCZP,WWYK,987
PCZP,XBGX,5055
PCZP,XDAT,347
PCZP,XLWU,1628
PCZP,XQDT,4681
PCZP,XUMU,173
PCZP,YAQF,1394
PCZP,YTPM,2155
PCZP,YWHG,1184
PCZP,ZAWN,2041
PCZP,ZFKN,4750
PCZP,ZHTV,1631
PCZP,ZJXD,1690
PCZP,ZNRE,4835
PCZP,ZRCE,152
PJVY,AEDY,3193
PJVY,AGGN,1060
PJVY,AJJY,6843
PJVY,AJXF,63
PJVY,AQLM,466
PJVY,ASHE,3810
PJVY,ATXK,5949
PJVY,AVXV,4168
PJVY,AWUB,868
PJVY,BAEY,2008
PJVY,BBJM,436
PJVY,BJHZ,1116
PJVY,BPWZ,1455
PJVY,BQWK,3983
PJVY,BRKR,550
PJVY,BWKR,606
PJVY,BXUR,56
PJVY,CTGC,384
PJVY,CWKW,5071
PJVY,CYWF,480
PJVY,CZQZ,1253
PJVY,DDPF,1025
PJVY,DESR,1996
PJVY,DKFX,403
PJVY,DNNL,275
PJVY,DPNB,479
PJVY,DVLK,7393
PJVY,DYCS,215
PJVY,ETZB,1931
PJVY,EYBD,7421
PJVY,FAXN,3559
PJVY,FBNV,1655
PJVY,FGDC,8321
PJVY,FGWB,456
PJVY,FJXT,119
PJVY,FNWZ,1143
PJVY,FTEP,672
PJVY,FTEV,688
PJVY,FTFA,680
PJVY,FTZH,4132
PJVY,FUQN,4093
PJVY,FUZD,1939
PJVY,FXSB,2880
PJVY,GAMH,862
